sentiment,album,sentence,length,noise,length_mod
0.10000000149011612,Late Registration,"we get the closest when you high, or you drunk, or you blown.",61,0.4252750169560189,0.11233885819521179
-0.30000001192092896,Late Registration,unless you gon' do it,21,0.9869284926010553,0.03867403314917127
0.20000000298023224,Late Registration,"time's of the essence, i need, you to be spontaneous.",53,-0.08978711719956833,0.09760589318600368
-0.4000000059604645,Late Registration,"there's no turning back now, i mean i don't mean to impose.",59,0.5645686227673727,0.10865561694290976
0.0,Late Registration,then i'm co coming over cause it's never over. . .,50,-0.49942142624592556,0.09208103130755065
-0.20000000298023224,Late Registration,"then i'll get the lotion, and do somethin' to me, when your thighs is exposed.",78,0.2169456407082886,0.143646408839779
0.10000000149011612,Late Registration,"so i pour the potion, so we could both get high, as we could go.",64,0.26919390498653684,0.11786372007366483
0.10000000149011612,Late Registration,"she's got the same thing, about me, but more, about us.",55,0.09110122105164664,0.10128913443830571
-0.20000000298023224,Late Registration,"i was thinking, hypothetically.",31,-0.4132405637095262,0.0570902394106814
-0.4000000059604645,Late Registration,"she's got a lover, so the lies, and the lust, is a rush.",56,-0.47631563683701983,0.10313075506445672
-0.10000000149011612,Late Registration,"roll up the doja, henny and coca-cola.",38,0.02802061480919571,0.06998158379373849
0.699999988079071,Late Registration,"roll up the doja, henny and coca cola. and i keep co coming over cause it's never over. . .",91,-0.5690326279151012,0.16758747697974216
0.699999988079071,Late Registration,"ok, ok, ok .",12,0.06384039614020565,0.022099447513812154
-0.4000000059604645,Late Registration,"not now but right now, i need you to undress, and then pose.",60,0.3223613414178095,0.11049723756906077
0.0,Late Registration,"maybe, baby, baby.",18,0.4000078583282296,0.03314917127071823
0.0,Late Registration,"man, i tried to stop man, i tried the best i could.",51,0.7442953765222342,0.09392265193370165
0.10000000149011612,Late Registration,"let's say all your friends, remember the one.",45,0.8307168211387805,0.08287292817679558
-0.5,Late Registration,"just wanted to um, let me, how would i put this uhh.",52,0.4139832811143427,0.09576427255985268
-0.5,Late Registration,"just let me peek now, i mean damn, i'm so curious.",50,-0.8596338692807433,0.09208103130755065
-0.20000000298023224,Late Registration,"i've been afflicted by not one, not two, but all three.",55,0.16165604118214283,0.10128913443830571
-0.4000000059604645,Late Registration,"i'm into that now, catch a vibe, when the doors, get closed.",60,0.3710229938467473,0.11049723756906077
-0.4000000059604645,Late Registration,"she's coming over, so i guess, that means, i'm her drugs.",57,0.48535602503798336,0.10497237569060773
0.0,Late Registration,"uh-uh onnn, uh uh-uh.",21,-0.2146980815802868,0.03867403314917127
0.8999999761581421,Late Registration,treat me like the prince and this my sweet brother numpsay.,59,0.9053932339259358,0.10865561694290976
-0.5,Late Registration,"they said, ""sorry, mr.",22,0.3284228009255352,0.040515653775322284
-0.20000000298023224,Late Registration,kanye step away from the lime.,30,0.8590617058652368,0.055248618784530384
0.800000011920929,Late Registration,"inspiration for they life, they souls, and they songs.",54,-0.8178227160228004,0.09944751381215469
0.5,Late Registration,"if we up in fridays, i still have it my way. . . gone we striving home.",71,-0.9558188541936754,0.13075506445672191
0.30000001192092896,Late Registration,i'ma open up a store for aspiring mcs.,38,0.8455195517332474,0.06998158379373849
0.20000000298023224,Late Registration,"i'm ahead of my time, sometimes years out.",42,0.4288125014418389,0.07734806629834254
0.30000001192092896,Late Registration,i'll show you how i cook up summer in the winter.,49,0.7203963900292987,0.09023941068139964
0.0,Late Registration,i ride on chrome.,17,-0.5882159082829115,0.03130755064456722
-0.30000001192092896,Late Registration,"i know i got it, i don't know what y'all on.",44,-0.9485223268809431,0.08103130755064457
-0.4000000059604645,Late Registration,"i guess i gone to the well one too many times, cause i'm gone. . . uh-uh-uh, uh-uh-uh uh uh onnn, uh uh-uh onnn.",112,0.7461060189336355,0.20626151012891344
-0.5,Late Registration,"hold on i'll handle it, don't start panickin', stay calm.",57,-0.15882882626546024,0.10497237569060773
-0.800000011920929,Late Registration,hey back in a touched up jag shit.,34,0.6594615395433838,0.06261510128913444
0.5,Late Registration,"killa cam, hustler, grinder, guerilla true.",43,-0.32726396241642064,0.07918968692449356
-0.4000000059604645,Late Registration,guess it's only right that i should help her from now on.,57,-0.43080344229421974,0.10497237569060773
-0.699999988079071,Late Registration,"gone i ride on chrome, it's too late. . . y'all don't want no prob' from me.",76,-0.577431274685521,0.13996316758747698
0.0,Late Registration,gave weezie a piece of the pie and.,35,0.7822051239710166,0.06445672191528545
-0.6000000238418579,Late Registration,"fired a week later, the manager count the churros.",50,-0.17146075334034272,0.09208103130755065
0.800000011920929,Late Registration,"fine stay, you got the grind hey.",33,-0.696190286859814,0.06077348066298342
-0.5,Late Registration,"even your superficial raps is super-official"".",46,-0.4756644103839833,0.0847145488029466
-0.5,Late Registration,dag niggas still doing puff-puff-pass.,38,0.5780749168853658,0.06998158379373849
-0.10000000149011612,Late Registration,cause they got me thinking money might have gone to the feds.,61,-0.3740411016768901,0.11233885819521179
-0.699999988079071,Late Registration,"cause i dookied on any song that they threw me on, gone. . . we striving home. .",80,-0.4680013013851936,0.14732965009208104
-0.5,Late Registration,"caught something on the usher tour, he had to let it burn.",58,0.7947859560689774,0.10681399631675875
-0.10000000149011612,Late Registration,"came back, read what the sign say.",34,0.78206848411336,0.06261510128913444
-0.6000000238418579,Late Registration,but since they got afoul on what could've gone wrong.,53,0.05730371297043635,0.09760589318600368
-0.30000001192092896,Late Registration,groupies say i'm too choosy.,28,0.46070894505283855,0.05156537753222836
-0.10000000149011612,Late Registration,"killa cam, killa who?.",22,0.5295330540125094,0.040515653775322284
-0.30000001192092896,Late Registration,"killa, i ride on chrome. . . knock knock, who's there?",54,-0.843430161186052,0.09944751381215469
0.0,Late Registration,light like when i was on the grind. in the 1-9-9-9.,51,0.09254150616535206,0.09392265193370165
-0.800000011920929,Late Registration,"they got a new bitch, now you jennifer aniston.",47,-0.07946279540185563,0.0865561694290976
-0.699999988079071,Late Registration,they claim you never know what you got 'til it's gone.,54,0.25599623340650846,0.09944751381215469
-0.20000000298023224,Late Registration,then i see how y'all gonna react when i'm gone.,47,0.15237768003144536,0.0865561694290976
0.0,Late Registration,"the whole west side i explore with the bimmer now. . . we striving home, i ride on chrome.",90,-0.019975091271085654,0.16574585635359115
-0.6000000238418579,Late Registration,"that's your best bet, why's that, cons'?. . . i been pouring out some liquor for the fact that my pal's gone.",109,0.3028325361254245,0.2007366482504604
0.0,Late Registration,take em to the show and talk all through the movies.,52,0.47423013843591644,0.09576427255985268
-0.5,Late Registration,"sometimes i can't believe it when i look up in the mirro'. how we out in europe, spending euros.",96,0.9617491428085576,0.17679558011049723
-0.699999988079071,Late Registration,so the powers that be won't let me get my ideas out.,52,0.5570023806721809,0.09576427255985268
0.0,Late Registration,"so i had gone to the dread, but he had gone up to bed.",54,-0.5269955423609443,0.09944751381215469
-0.6000000238418579,Late Registration,shorties at the door cause they need more.,42,0.9968466946998116,0.07734806629834254
0.0,Late Registration,"sell drugs or get a job, you gotta play your role.",50,0.4867479107628718,0.09208103130755065
-0.30000001192092896,Late Registration,"says she want diamonds, i took her to ruby tuesdays.",52,0.6324799657011908,0.09576427255985268
0.0,Late Registration,r-r-r-roc pastelle with gucci on.,33,-0.6373695412881748,0.06077348066298342
0.5,Late Registration,pull the truck up fast and i tell em.,37,0.4921289909518516,0.06813996316758748
-0.699999988079071,Late Registration,"poof be gone, damn tough luck dag.",34,0.5884952857966104,0.06261510128913444
0.30000001192092896,Late Registration,plus he already got three children.,35,0.7952537471362533,0.06445672191528545
0.0,Late Registration,"or dealerships asked me ""benz or rover?"".",41,-0.15363043794703835,0.07550644567219153
-0.20000000298023224,Late Registration,"oh my chinchilla blue, blue you ever dealt with a dealer.",57,-0.9460298962508014,0.10497237569060773
-0.800000011920929,Late Registration,"now they asking cons, how long has this gone on.",48,-0.5915745543526365,0.08839779005524862
-0.6000000238418579,Late Registration,"no concealing, no ceiling i don't need a roof.",46,-0.7371502705492983,0.0847145488029466
-0.800000011920929,Late Registration,my last girl want me back then i'm on.,38,-0.14826728633023056,0.06998158379373849
0.6000000238418579,Late Registration,"my dog worked at taco bell, hooked us up plural.",48,0.5950992781479274,0.08839779005524862
0.0,Late Registration,maybe you could be my intern and in turn.,41,-0.8664416499202088,0.07550644567219153
-0.5,Late Registration,"man, if i could just get one beat on hova.",42,0.7300737285132433,0.07734806629834254
0.0,Late Registration,"listen, homeboy, move on.",25,-0.15165187639756406,0.04604051565377532
-0.10000000149011612,Late Registration,we major? .,11,-0.10677599116707603,0.020257826887661142
0.4000000059604645,Late Registration,this the type of music that you make when you 'round that. . . that's that crack music nigga.,93,0.503623241361357,0.1712707182320442
0.0,Late Registration,we major?,9,-0.863350692525636,0.016574585635359115
0.0,Late Registration,"we major, c'mon. . .",20,-0.21795763609343188,0.03683241252302026
-0.5,Late Registration,"yo, i'll be there in five minutes, five hours later?.",53,-0.7872182607792486,0.09760589318600368
-0.5,Late Registration,"yeah, yeah, i don't wan' be broke when i'm thirty-one.",54,0.5300189492039089,0.09944751381215469
0.0,Late Registration,"yeah, i hear the alarm, yeah, i hear you, mom.",46,0.5244434903288184,0.0847145488029466
0.800000011920929,Late Registration,"with the freshest hoes, the professors know.",44,-0.5427714070618042,0.08103130755064457
0.0,Late Registration,will i make it from the student loans to a benzo?.,50,-0.18020116440766398,0.09208103130755065
-0.800000011920929,Late Registration,we about to get real unprofessional.,36,-0.7342461892167815,0.06629834254143646
-0.10000000149011612,Late Registration,try and make it to the party 'fore the guest list close.,56,-0.22524797598952673,0.10313075506445672
0.0,Late Registration,"they said the best classes go to the fastest, sorry, mr.",56,-0.38521909699757906,0.10313075506445672
-0.8999999761581421,Late Registration,"there's no good classes, and that's what yo' ass get.",53,0.03178877427484661,0.09760589318600368
0.20000000298023224,Late Registration,"that's right , that's right .",29,-0.3630012273585974,0.053406998158379376
0.0,Late Registration,"that night , that night.",24,0.09674979410103002,0.04419889502762431
0.800000011920929,Late Registration,"you can stop complainin' 'cause i'm finally here, yeah",54,-0.4500511555150022,0.09944751381215469
-0.20000000298023224,Late Registration,"stop your cryin', baby. . .",27,0.24161429884178687,0.049723756906077346
-0.6000000238418579,Late Registration,so turn this motherfucker up only if it feels right. . .,56,-0.8782914983282251,0.10313075506445672
-0.6000000238418579,Late Registration,so turn this motherfucker up only if it feels right.,52,0.7342998829929086,0.09576427255985268
0.10000000149011612,Late Registration,so i'm comin' in when i feel like.,34,-0.41549014978835297,0.06261510128913444
-0.800000011920929,Late Registration,please stop your crying. . .,28,0.9541597210147501,0.05156537753222836
0.0,Late Registration,or two dykes that look christina milian-like?.,46,-0.007677128094068397,0.0847145488029466
-0.800000011920929,Late Registration,"now i'm in the shop class or the basket weavin'. with all the rest of the motherfuckers underachievin'. man, this is an insult.",127,0.9398302520830748,0.23388581952117865
-0.6000000238418579,Late Registration,not even prerequisites?.,24,-0.06725252899674761,0.04419889502762431
0.0,Late Registration,now let's take them hi-ah-igh-igh-igh-ighhhh. .,47,0.5036106219424719,0.0865561694290976
-0.10000000149011612,Late Registration,little girl .,13,-0.6060760257875004,0.02394106813996317
0.20000000298023224,Late Registration,"like them eskimos, what would you do for a klondike?.",53,-0.010485564902708688,0.09760589318600368
-0.10000000149011612,Late Registration,"like old folks pissin', i guess it all depends, oh, oh.",55,-0.004206299699555105,0.10128913443830571
-0.699999988079071,Late Registration,"stop all your blood clot cryin', i was flyin'. made it to school with barely enough time to sign in.",100,0.18253669500724756,0.1841620626151013
-0.5,Late Registration,just throw this at the end if i'm too late for the intro.,57,0.9572361675183465,0.10497237569060773
-0.20000000298023224,Late Registration,you know when you be late you miss all the lights.,50,-0.574950780283354,0.09208103130755065
0.0,Late Registration,"""what's up with you and jay, man?",33,-0.7341676959932528,0.06077348066298342
0.4000000059604645,Late Registration,"i sold kilos of coke, i'm guessin' i can sell cd's.",51,-0.4057679250266497,0.09392265193370165
-0.5,Late Registration,i had to get off the boat so i could walk on water.,51,-0.3566038328724619,0.09392265193370165
0.0,Late Registration,i do this in my sleep.,22,0.2655289840839701,0.040515653775322284
-0.4000000059604645,Late Registration,i ain't talkin' about the ones that be glowin'.,47,0.14878178687009536,0.0865561694290976
-0.30000001192092896,Late Registration,how could you falter when you're the rock of gibraltar?.,56,0.6054170494201174,0.10313075506445672
-0.800000011920929,Late Registration,how can somethin' so wrong make me feel so right?.,50,0.5553409687452675,0.09208103130755065
0.0,Late Registration,have no fear that they might desert me. . . . throw your diamonds in the sky if you feel the vibe.,98,0.8698060920392732,0.18047882136279927
0.0,Late Registration,"ha ha, pardon me, i had to laugh at that.",41,-0.4916553742673637,0.07550644567219153
0.8999999761581421,Late Registration,good night!,11,-0.7548227234421021,0.020257826887661142
0.30000001192092896,Late Registration,"good mornin', this ain't vietnam still.",39,-0.09752068926349122,0.0718232044198895
-0.20000000298023224,Late Registration,forever ever?,13,0.7246172171975231,0.02394106813996317
-0.4000000059604645,Late Registration,you mean i missed my major by a couple of seconds?.,51,-0.15920078240616453,0.09392265193370165
-0.10000000149011612,Late Registration,ever ever?.,11,-0.3334742832061208,0.020257826887661142
-0.10000000149011612,Late Registration,ever ever?,10,0.03687499028519059,0.01841620626151013
-0.800000011920929,Late Registration,"don't lie to me, man.",21,-0.6790085354984583,0.03867403314917127
-0.699999988079071,Late Registration,"difficult takes a day, impossible takes a week.",47,0.26260345788835293,0.0865561694290976
0.0,Late Registration,diamonds are forever.,21,0.6259466452769931,0.03867403314917127
-0.4000000059604645,Late Registration,diamonds are forever forever forever.,37,0.3043846873600884,0.06813996316758748
-0.4000000059604645,Late Registration,bleek could be one hit away his whole career.,45,-0.40178007597149157,0.08287292817679558
-0.20000000298023224,Late Registration,as long as i'm alive he's a millionaire. and even if i die he's in my will somewhere.,85,0.877227065318092,0.15653775322283608
0.10000000149011612,Late Registration,"are y'all okay, man?"". . .",26,-0.8031248708586167,0.04788213627992634
-0.30000001192092896,Late Registration,(forever ever?,14,-0.03308908602892191,0.02578268876611418
-0.4000000059604645,Late Registration,'til i seen a picture of a shorty armless. and here's the conflict.,67,-0.08071746191362683,0.12338858195211787
0.0,Late Registration,'fore i beat myself up like ike.,32,0.3557881171951882,0.058931860036832415
-0.20000000298023224,Late Registration,ever ever?). . .,16,0.39595748626553195,0.029465930018416207
0.5,Late Registration,i thought my jesus piece was so harmless.,41,0.19056927443247695,0.07550644567219153
-0.5,Late Registration,"if you had a taste of that, you'd probably pay for that.",56,0.5291133307903753,0.10313075506445672
0.699999988079071,Late Registration,"i'm so live with it, look how i did it.",39,0.13015652106746223,0.0718232044198895
0.30000001192092896,Late Registration,made a mil' myself and i'm still myself.,40,0.7668551924868627,0.07366482504604052
-0.4000000059604645,Late Registration,just the thought that maybe it could be better than what we at at this time.,76,0.1263518754382189,0.13996316758747698
-0.800000011920929,Late Registration,it's funny how these wack niggas need my help.,46,0.8750540632991355,0.0847145488029466
0.0,Late Registration,i let all in for getting what some get will get ya.,51,0.07308983747372633,0.09392265193370165
-0.4000000059604645,Late Registration,"i always knew that one day, they'd try to bring me down.",56,-0.5057292305293348,0.10313075506445672
-0.699999988079071,Late Registration,hater niggas marry hater bitches and have hater kids.,53,-0.1619991761039674,0.09760589318600368
-0.800000011920929,Late Registration,forgetting where the hell i met you.,36,0.9290024124707827,0.06629834254143646
-0.800000011920929,Late Registration,"dawg, if i was you, i'd kill myself.",36,-0.4532494312219919,0.06629834254143646
-0.4000000059604645,Late Registration,"dawg, if i was you, i wouldn't feel myself.",43,0.7605255444979038,0.07918968692449356
-0.699999988079071,Late Registration,but they gon' have to take my life 'fore they take my drive.,60,0.43167047214512766,0.11049723756906077
0.0,Late Registration,"besides what the pastor say, i have to say.",43,0.05253358474709069,0.07918968692449356
-0.5,Late Registration,"make it out of this grind, 'fore i'm out of my mind.",52,0.7719775632290704,0.09576427255985268
-0.6000000238418579,Late Registration,and try to bring me down. . .,29,0.7956074886719624,0.053406998158379376
0.0,Late Registration,and get some leeway on the he say she say.,42,0.7986971491347197,0.07734806629834254
0.699999988079071,Late Registration,and everybody want to run to me for their single.,49,0.1617747852199667,0.09023941068139964
-0.30000001192092896,Late Registration,"always knew that one day, they'd try to bring me down.",54,-0.7831685892994165,0.09944751381215469
0.6000000238418579,Late Registration,"'cause when i was barely livin', that's what kept me alive.",59,0.5449489600646387,0.10865561694290976
-0.10000000149011612,Late Registration,you hear that?,14,0.6886181333925321,0.02578268876611418
-0.10000000149011612,Late Registration,who gave saddam anthrax?.,25,-0.35194367133773863,0.04604051565377532
0.0,Late Registration,what gil scott was hearin'. when our heroes or heroines got hooked on heroin.,77,0.21523482325732002,0.141804788213628
-0.30000001192092896,Late Registration,"went from bein' a broke man to bein' a dopeman. to bein' the president, look there's hope man.",94,-0.15433716157612687,0.1731123388581952
-0.699999988079071,Late Registration,"we took that shit, measured it and then cooked that shit. and what we gave back was crack music.",96,-0.8334881802044545,0.17679558011049723
0.10000000149011612,Late Registration,"we invested in that, it's like we got merrill lynched. and we been hangin' from the same tree ever since.",105,0.8829068867508065,0.19337016574585636
0.699999988079071,Late Registration,we gon' keep baggin up this here crack music,44,0.3376048497374171,0.08103130755064457
-0.20000000298023224,Late Registration,and i'mma look in the mirror if i need some help.,49,-0.8582693458507635,0.09023941068139964
-0.4000000059604645,Late Registration,if i can catch the beat then slow down the tempo.,49,0.5581712285230711,0.09023941068139964
-0.800000011920929,Late Registration,most you rappers don't even deserve a track from me.,52,0.17481632462686214,0.09576427255985268
-0.699999988079071,Late Registration,"one day, they'd tried to bring me down.",39,-0.44290779052308427,0.0718232044198895
0.20000000298023224,Late Registration,i'm comin' in when i feel like.,31,-0.12076613232188005,0.0570902394106814
0.4000000059604645,Late Registration,"i'll be late for that, i can't wait for that.",45,0.8527829945622201,0.08287292817679558
-0.20000000298023224,Late Registration,"i'll be late for that, baby, i'll wait for that.",48,-0.7494674195230273,0.08839779005524862
-0.699999988079071,Late Registration,i went to junior high with all of them and they been slow.,58,0.4521962345571793,0.10681399631675875
0.10000000149011612,Late Registration,i think i was made for that.,28,-0.6279713550282362,0.05156537753222836
-0.5,Late Registration,i know it's late and i took all year but.,41,-0.3392487801205515,0.07550644567219153
-0.10000000149011612,Late Registration,i ain't thought of no line that could rhyme with that.,54,0.2921905538032541,0.09944751381215469
0.0,Late Registration,"hmm, i'll be on time for that.",30,-0.67176748167067,0.055248618784530384
0.5,Late Registration,been bullshittin' but i finally arrived with it.,48,0.6674766041227376,0.08839779005524862
-0.800000011920929,Late Registration,"baby, it's too late for that, lately i've been takin it slow.",61,0.7083628520084753,0.11233885819521179
-0.6000000238418579,Late Registration,and when you get back she gon' start up a fight.,48,0.28784960422951156,0.08839779005524862
-0.6000000238418579,Late Registration,"now i'll speak from the heart, y'all all frontin'. everybody feel a way about k but at least y'all feel something. . . what you calling?.",137,0.46808196919180567,0.2523020257826888
0.0,Late Registration,"""i'll be there in five minutes,"" go 'head, ride with it.",56,0.7871490245656785,0.10313075506445672
0.0,Late Registration,"you see, if you ever wanted to ever be anything.",48,-0.0057089586749248245,0.08839779005524862
0.0,Late Registration,what kind of dream we found?.,29,-0.72739938385762,0.053406998158379376
-0.699999988079071,Late Registration,"way down, way down.",19,-0.49185744422883326,0.034990791896869246
-0.6000000238418579,Late Registration,"way down, they'd try to bring me down. . . we gon' to mass today, we have to pray.",82,-0.2618437297611118,0.15101289134438306
-0.800000011920929,Late Registration,"way down, they'd try to bring me down",37,-0.7652496037264169,0.06813996316758748
-0.6000000238418579,Late Registration,wasn't around when i couldn't feed myself.,42,-0.2898418521339414,0.07734806629834254
-0.4000000059604645,Late Registration,"there'll always be haters, that's the way it is.",48,0.696587650314598,0.08839779005524862
0.30000001192092896,Late Registration,there'd always be somebody that shoot down any dream.,53,-0.8166115985789841,0.09760589318600368
-0.10000000149011612,Late Registration,"spanish girls say ""yo, no hablo ingl�s"".",40,-0.9539402227657217,0.07366482504604052
-0.30000001192092896,Late Registration,since pac passed away.,22,-0.25175262050863156,0.040515653775322284
0.20000000298023224,Late Registration,"see, i'm often catching crosswinds.",35,-0.38283674109468735,0.06445672191528545
-0.800000011920929,Late Registration,"your girl don't like me, how long has she been gay?.",52,0.011854017477344048,0.09576427255985268
-0.20000000298023224,Late Registration,"i'm not a businessman, i'm a business, man!.",44,0.7255709360281457,0.08103130755064457
0.0,Late Registration,"i'm talkin' about roc-a-fella, my home.",39,0.5007610224730203,0.0718232044198895
0.0,Late Registration,if you're waitin' for the end of the dynasty sign.,50,0.7668074260431716,0.09208103130755065
-0.10000000149011612,Late Registration,i'mma be late though.,21,0.23212462516381072,0.03867403314917127
-0.4000000059604645,Late Registration,i'm jesse jackson on the balcony when king got killed.,54,-0.1642878551006477,0.09944751381215469
-0.800000011920929,Late Registration,"i take a sip of that 'gnac, i wanna fuck.",41,0.22275056106383784,0.07550644567219153
-0.5,Late Registration,"i take a hit of that chronic, it got me stuck.",46,-0.486170480909909,0.0847145488029466
0.0,Late Registration,i survived the livest niggas around.,36,-0.3662046626457971,0.06629834254143646
-0.4000000059604645,Late Registration,i heard the beat and i ain't know what to write.,48,-0.7713271339679877,0.08839779005524862
0.0,Late Registration,i gotta say what's up to tony williams.,39,-0.5440716210444296,0.0718232044198895
-0.20000000298023224,Late Registration,i gotta figure out what i'm finna wear.,39,0.2700615866577831,0.0718232044198895
-0.10000000149011612,Late Registration,i can't believe i'm back up in this muh'fucker.,47,0.5007439952776434,0.0865561694290976
0.5,Late Registration,"i ain't in the klan but i brought my hood with me. . . you muh'fuckers better do your job and roll up, and watch how we roll up.",128,0.9765731171279046,0.23572744014732966
-0.10000000149011612,Late Registration,hpnotiq for henny?,18,0.4804666334669838,0.03314917127071823
0.4000000059604645,Late Registration,if my tips helped send a pretty girl through school.,52,-0.9434038075920586,0.09576427255985268
0.20000000298023224,Late Registration,high off the ground from stair to skyscraper.,45,-0.8781818742183687,0.08287292817679558
0.5,Late Registration,gon' be your whole family on that funeral line. asked the reverend was the strip clubs cool.,92,-0.9675291809823432,0.1694290976058932
-0.5,Late Registration,"get they first car and then irs show up. he ain't never had shit, but he had that 9.",84,-0.08242148332511623,0.15469613259668508
0.0,Late Registration,fo-fo's or black christ?,24,0.3336329926310089,0.04419889502762431
0.0,Late Registration,first line should it be about the hoes or the ice?.,51,0.6285840713180579,0.09392265193370165
0.8999999761581421,Late Registration,feeling better than i ever felt before today.,45,-0.09695283620434525,0.08287292817679558
0.8999999761581421,Late Registration,feeling better than i ever felt before today .,46,0.06456374265208065,0.0847145488029466
0.8999999761581421,Late Registration,feelin better than some head on a sunday afternoon.,51,0.6801054232069565,0.09392265193370165
0.8999999761581421,Late Registration,either way my change came like sam cooke. . . feeling better than i ever felt before today.,91,0.35782786526689425,0.16758747697974216
-0.10000000149011612,Late Registration,don't you agree?.,17,-0.9763889111923658,0.03130755064456722
0.0,Late Registration,don't you agree?,16,-0.7390780369927648,0.029465930018416207
0.6000000238418579,Late Registration,"cool out, thinkin we local c'mon homie we major. . .",52,0.24215820743187244,0.09576427255985268
0.8999999761581421,Late Registration,good music's definitely in the building.,40,0.2930715410424527,0.07366482504604052
0.6000000238418579,Late Registration,"cool out, thinkin we local c'mon homie we major. .",50,0.888285055896209,0.09208103130755065
0.4000000059604645,Late Registration,"if you know this part right here, feel free to sing along. .",60,-0.9412403656565091,0.11049723756906077
0.5,Late Registration,"like better late than never, it's orientation.",46,-0.7385927897674498,0.0847145488029466
-0.20000000298023224,Late Registration,"we major, c'mon homie we major.",31,-0.19116713543518027,0.0570902394106814
0.4000000059604645,Late Registration,we major!,9,0.7461541914894181,0.016574585635359115
0.10000000149011612,Late Registration,we major .,10,-0.44820255317850455,0.01841620626151013
-0.20000000298023224,Late Registration,until you have a daughter that's what i call karma. and you pray to god she don't grow breasts too soon.,104,0.31764321205613877,0.19152854511970535
-0.10000000149011612,Late Registration,"uhh, and jon brion on the keys right now.",41,-0.15568967144095014,0.07550644567219153
0.800000011920929,Late Registration,"turn nuttin to somethin, now pimpin that's a savior.",52,0.0473259248984883,0.09576427255985268
0.0,Late Registration,to build my very own motown.,28,0.39385622077925553,0.05156537753222836
-0.10000000149011612,Late Registration,"that's all i want, like winos want they good whiskey.",53,-0.35401527241340514,0.09760589318600368
-0.6000000238418579,Late Registration,"still we can make it better throwing all your cares away. . . you muh'fuckers better do your job and roll up, and watch how we roll up.",135,0.564603932523291,0.24861878453038674
-0.800000011920929,Late Registration,still we can make it better throwing all your cares away. . . can i talk my shit again?.,88,0.5487040246280572,0.16206261510128914
-0.6000000238418579,Late Registration,still we can make it better throwing all your cares away . . . .,64,-0.5362291363212668,0.11786372007366483
-0.800000011920929,Late Registration,lasted longer than more than half of you clowns.,48,-0.6117467331425575,0.08839779005524862
-0.5,Late Registration,so y'all copped the lp's and y'all fiends got dealt.,52,-0.5996740569557693,0.09576427255985268
-0.10000000149011612,Late Registration,rap about big paper or the black man plight.,44,0.36578913192305884,0.08103130755064457
-0.10000000149011612,Late Registration,put 2 and 2 together and a little bad weather.,46,-0.5457906575663858,0.0847145488029466
-0.8999999761581421,Late Registration,"puff puff and pass, don't fuck up rotation.",43,-0.31669258667270284,0.07918968692449356
-0.699999988079071,Late Registration,"projects to' up, gang signs is thrown up.",41,-0.84062527149781,0.07550644567219153
0.8999999761581421,Late Registration,"on the vocals sings, he sings quite beautifully.",48,-0.8479345187435801,0.08839779005524862
-0.10000000149011612,Late Registration,now nigga that's a chaser.,26,0.008448899699319501,0.04788213627992634
0.4000000059604645,Late Registration,now i'm a free agent and i'm thinkin it's time.,47,-0.1238321815933201,0.0865561694290976
-0.20000000298023224,Late Registration,"niggas hats broke off, that's how we grow up.",45,0.09286149901936502,0.08287292817679558
0.10000000149011612,Late Registration,nigga come through flickin and he had that shine.,49,-0.474869680390384,0.09023941068139964
-0.20000000298023224,Late Registration,"looked at the pad and pencil, and jotted what i feel.",53,0.14411838214489325,0.09760589318600368
0.10000000149011612,Late Registration,"look, i used to cook before i had the game took.",48,0.44394324571472144,0.08839779005524862
-0.800000011920929,Late Registration,so they ask me - why you call it late registration 'ye?. cause we takin these muh'fuckers back to school.,105,-0.721560926850872,0.19337016574585636
-0.699999988079071,Late Registration,"cause rappers be deprived, of executive 9 to 5's.",49,0.7530656815186652,0.09023941068139964
-0.800000011920929,Late Registration,can i talk my shit again?!.,27,0.8050137442475973,0.049723756906077346
-0.4000000059604645,Late Registration,c'mon homie we major. . .,25,-0.49589620635566156,0.04604051565377532
0.30000001192092896,Late Registration,"the diamond is forever, i've been minin' this forever.",54,-0.4290724097918932,0.09944751381215469
0.5,Late Registration,"the chain remains, the gang is intact.",38,-0.42899623831754585,0.06998158379373849
-0.30000001192092896,Late Registration,that'll be the same day i give the game back.,45,-0.6830985544098611,0.08287292817679558
0.0,Late Registration,spend your whole life tryin' to get that ice.,45,-0.444218535116627,0.08287292817679558
-0.30000001192092896,Late Registration,so he could just kick back and chill somewhere.,47,-0.9350158743347765,0.0865561694290976
0.0,Late Registration,sierra leone connects to what we go through today.,50,-0.49671480992826056,0.09208103130755065
-0.10000000149011612,Late Registration,shirley bassey's in the rear.,29,-0.9453831699331556,0.053406998158379376
-0.20000000298023224,Late Registration,"see, a part of me sayin' keep shinin'. how when i know what a blood diamond is?.",80,0.24714166832640605,0.14732965009208104
0.20000000298023224,Late Registration,sayin' exactly what i've been sayin' practically my whole career.,65,-0.4262433602800557,0.11970534069981584
-0.30000001192092896,Late Registration,"people lose hands, legs, arms, for real.",40,-0.7129602419710788,0.07366482504604052
-0.20000000298023224,Late Registration,people lined up to see the titanic sinkin'. instead we rose up from the ash like a phoenix.,91,-0.7241760637586367,0.16758747697974216
0.10000000149011612,Late Registration,"the diamonds, the chains, the bracelets, the charmses.",54,-0.6476639919475,0.09944751381215469
